,dataset,non_iid,aggregator,attack,fraction,accuracy_m,accuracy_s
0,cifar,0.4,combine,labelflip,0.1,0.7330749779939651,0.007439751054132674
1,cifar,0.4,combine,labelflip,0.3,0.6485250145196915,0.02927160492795621
2,cifar,0.4,combine,labelflip,0.5,0.6052500009536743,0.04928578472374068
3,cifar,0.4,combine,signflip,0.1,0.7207750082015991,0.009597755181854725
4,cifar,0.4,combine,signflip,0.3,0.5976749956607819,0.033116674617406826
5,cifar,0.4,combine,signflip,0.5,0.10000000149011612,0.0
